-2.830,-2.820,-3.710
-0.920,-1.230,-0.520
1.340,-6.510,6.850
0.060,1.560,3.900
3.040,1.910,1.520
2.580,-0.050,0.460
3.920,2.270,3.270
6.030,0.580,3.290
6.500,1.980,5.260
8.290,1.610,11.640
9.970,1.210,11.890
8.310,-0.630,10.490
6.300,0.450,5.010
6.120,-1.120,3.750
5.520,-1.960,2.370
6.170,0.490,3.850
1.390,1.340,5.300
2.270,2.770,4.040
,,,
0.330,-0.710,-0.390
0.400,-0.910,-0.590
0.350,-1.280,-0.920
0.360,-1.440,-1.560
0.310,-1.010,-2.050
0.340,-0.530,-2.460
0.580,0.020,-3.420
0.900,0.070,-3.860
0.860,-0.110,-4.070
-0.240,-1.340,-3.640
-0.650,-0.790,-3.610
-1.500,-0.130,-3.860
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
5.170,-2.380,2.030
5.550,0.180,3.160
2.140,0.100,4.510
1.970,0.180,3.460
1.820,1.180,3.100
-0.420,0.420,3.580
0.000,1.460,2.660
-0.090,1.910,0.190
-3.080,0.020,0.710
-2.440,0.160,-0.910
-3.870,-0.700,-3.460
-5.210,-1.180,-4.270
-6.060,-2.800,-5.540
-9.470,-3.930,-8.480
-10.150,-3.740,-9.570
-8.120,-2.290,-9.560
-5.660,0.040,-2.510
-7.450,-1.080,-1.800
-8.380,-2.630,-3.500
-1.800,-2.460,-6.640
-1.930,-2.290,-6.420
-1.440,-2.580,-5.750
-0.380,-1.470,-4.970
3.730,-7.610,1.660
2.330,-4.510,2.170
1.950,1.140,0.870
3.270,0.620,1.310
1.640,1.740,4.150
4.610,2.840,4.980
6.900,1.400,4.890
7.860,1.970,8.820
7.680,1.510,11.540
8.160,0.110,12.000
,,,
0.400,-0.910,-0.590
0.350,-1.280,-0.920
0.360,-1.440,-1.560
0.310,-1.010,-2.050
0.340,-0.530,-2.460
0.580,0.020,-3.420
0.900,0.070,-3.860
0.860,-0.110,-4.070
-0.240,-1.340,-3.640
-0.650,-0.790,-3.610
-1.500,-0.130,-3.860
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
7.800,1.550,7.870
7.800,1.550,7.870
9.130,1.550,10.500
4.670,0.200,7.320
6.240,0.460,5.010
5.880,-0.120,2.840
5.880,-0.120,2.840
5.450,0.750,4.630
1.700,1.590,3.840
-0.470,0.120,4.400
-1.800,1.770,4.520
-1.800,1.770,4.520
-1.670,2.980,3.200
-5.240,-0.040,1.460
-2.500,1.330,-1.380
-4.670,-0.270,-3.730
-4.670,-0.270,-3.730
-5.240,-1.570,-5.610
-7.260,-1.790,-7.080
-9.780,-2.940,-10.530
-9.090,-2.140,-11.450
-7.440,-1.070,-10.040
-5.050,-0.540,-3.230
-6.400,-1.920,-2.580
-7.350,-3.910,-4.890
-4.040,-4.280,-6.350
-2.820,-3.410,-5.890
-3.840,-1.750,-5.000
-3.230,-0.410,-4.330
1.100,-2.900,2.460
3.610,-6.460,6.640
1.250,0.360,3.460
3.130,-0.570,0.240
,,,
0.350,-1.280,-0.920
0.360,-1.440,-1.560
0.310,-1.010,-2.050
0.340,-0.530,-2.460
0.580,0.020,-3.420
0.900,0.070,-3.860
0.860,-0.110,-4.070
-0.240,-1.340,-3.640
-0.650,-0.790,-3.610
-1.500,-0.130,-3.860
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-1.320,-2.540,-4.940
2.030,-7.830,4.450
1.100,-1.950,1.280
1.870,1.410,-1.570
0.840,1.560,2.570
4.760,1.510,5.490
4.100,2.270,6.670
6.380,4.330,8.670
8.420,1.460,9.070
10.190,-0.480,10.200
9.960,-2.370,10.520
6.100,-0.470,5.550
5.390,0.310,4.190
5.520,-1.210,2.800
5.550,-0.740,1.700
0.600,1.130,3.730
-1.000,0.990,5.810
1.110,1.140,4.040
1.090,1.790,2.780
-1.900,0.480,3.620
-1.840,2.780,4.410
-0.580,-0.080,-0.820
-4.660,-3.510,0.400
-2.240,-1.910,-0.920
-2.470,-2.290,-4.330
-5.590,-1.910,-6.880
-7.540,-0.840,-8.890
-9.900,-0.340,-10.730
-8.840,-0.650,-10.090
-6.400,-0.520,-5.450
-7.120,-1.040,-2.140
-7.380,-2.370,-4.960
-3.980,-3.520,-7.210
,,,
0.360,-1.440,-1.560
0.310,-1.010,-2.050
0.340,-0.530,-2.460
0.580,0.020,-3.420
0.900,0.070,-3.860
0.860,-0.110,-4.070
-0.240,-1.340,-3.640
-0.650,-0.790,-3.610
-1.500,-0.130,-3.860
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-10.810,-1.890,-6.120
-6.470,-1.210,-7.730
-6.320,-0.700,-7.820
-2.470,-0.910,-6.960
1.050,-5.010,-3.470
1.170,-7.850,-1.900
-0.270,-2.090,-1.100
1.870,-0.520,-1.480
2.110,2.170,1.440
6.320,3.230,3.280
8.820,2.260,7.830
8.530,2.150,12.390
9.260,2.540,13.070
13.470,-1.580,10.810
11.170,-3.640,10.660
6.850,-1.240,8.090
5.770,-0.410,6.030
6.760,0.030,1.930
5.210,2.640,1.770
5.210,2.640,1.770
-0.770,-0.280,3.770
0.300,0.400,2.610
0.890,1.980,2.660
-2.200,1.630,2.200
-2.200,1.630,2.200
-0.530,4.040,0.780
-2.190,1.010,-0.160
-5.030,-2.200,-1.750
-5.530,-3.640,-3.230
-4.950,-2.060,-5.720
-8.440,-3.390,-9.710
-10.110,-2.250,-10.960
-10.670,-2.430,-11.410
,,,
0.860,-0.110,-4.070
-0.240,-1.340,-3.640
-0.650,-0.790,-3.610
-1.500,-0.130,-3.860
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
-5.680,-1.280,-4.840
-6.660,-2.770,-6.910
-10.670,-3.150,-9.630
-9.810,-2.520,-10.860
-9.350,-1.750,-10.600
-8.250,-0.550,-8.160
-7.590,-0.750,-2.190
-9.350,-2.330,-4.130
-6.430,-4.570,-6.800
-3.170,-5.190,-6.290
-3.000,-3.900,-6.120
-4.570,-2.480,-5.330
-0.930,-2.220,-2.630
2.190,-8.340,2.250
0.390,-5.550,2.790
1.940,0.940,-0.180
0.950,4.960,-1.090
1.690,2.360,4.720
3.690,1.800,3.790
5.150,2.560,8.420
6.350,3.220,9.860
8.100,5.390,7.150
10.370,-0.030,11.860
10.150,-1.780,11.180
7.450,-0.550,8.250
6.890,1.000,5.910
6.030,2.250,4.240
3.950,3.040,4.050
2.300,2.540,4.660
0.210,-0.360,3.930
1.770,-0.030,2.960
2.320,0.270,2.130
-0.150,-1.000,1.810
,,,
-0.240,-1.340,-3.640
-0.650,-0.790,-3.610
-1.500,-0.130,-3.860
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
11.180,0.680,9.740
5.480,0.500,6.850
5.510,-0.420,5.500
7.490,-1.270,4.240
2.390,0.930,4.330
0.360,0.770,6.330
1.060,0.700,4.960
2.480,1.340,3.540
-0.640,0.320,2.640
-0.930,2.550,3.130
0.320,2.850,0.960
-4.220,-1.060,0.210
-3.960,-2.430,-1.370
-3.310,-3.070,-3.220
-4.060,-2.960,-5.870
-6.210,-3.040,-6.910
-7.820,-2.140,-7.580
-9.470,-2.300,-9.100
-9.260,0.610,-7.450
-8.710,0.990,-4.070
-9.180,0.070,-2.030
-7.920,-2.440,-5.650
-3.490,-3.490,-6.720
-2.760,-4.270,-6.340
-3.020,-2.950,-5.580
-1.340,-2.860,-5.120
0.100,-4.530,-1.920
1.710,-7.930,0.550
1.450,1.230,1.600
3.100,0.970,0.600
2.360,0.920,1.460
6.090,3.510,4.930
7.340,0.560,4.620
,,,
-0.650,-0.790,-3.610
-1.500,-0.130,-3.860
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
7.280,1.620,4.830
7.990,1.340,7.560
9.240,0.090,8.640
5.940,-3.120,8.490
5.940,-3.120,8.490
5.110,-0.120,4.630
7.300,-0.120,3.650
1.500,-0.130,5.320
0.530,0.600,5.340
0.530,0.600,5.340
0.070,1.370,4.040
-4.130,1.130,1.510
-4.200,0.200,0.000
-4.070,1.200,-3.170
-4.070,1.200,-3.170
-5.930,1.160,-3.430
-6.770,1.940,-4.150
-8.130,-0.290,-8.440
-7.600,-1.710,-9.120
-7.600,-1.710,-9.120
-5.010,-3.210,-7.440
-2.970,-1.690,-1.040
-1.770,-1.930,-1.830
-1.770,-1.930,-1.830
-0.400,-1.830,-3.930
-0.280,-2.080,-3.540
0.000,-1.760,-3.720
1.570,-2.270,-2.200
2.990,-4.070,1.400
3.850,-2.570,2.150
3.200,-0.240,0.490
5.820,-0.520,3.260
5.150,0.640,2.170
,,,
-1.500,-0.130,-3.860
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
8.170,-5.190,-17.960
11.890,-2.320,-14.630
10.750,2.760,-6.520
10.510,-1.990,-3.270
7.230,-8.410,-3.530
7.930,-11.380,-4.030
8.150,-8.040,-1.590
7.710,-4.670,-1.330
8.300,-1.860,-2.470
8.930,-1.650,-4.560
10.760,-2.720,-3.970
12.240,-3.220,-5.380
12.900,-3.130,-6.080
9.920,2.500,-3.000
6.630,2.200,-4.860
4.730,-0.670,-5.560
2.910,-4.680,-9.110
6.690,-2.310,-9.390
-7.310,-1.640,-16.850
-20.490,2.460,-14.810
-5.150,7.500,-11.880
-5.970,4.330,-13.520
-4.640,-0.330,-12.130
-14.880,-2.010,-15.100
-17.290,3.420,-7.130
-11.320,2.690,-0.130
-9.430,-1.350,1.760
-7.860,-2.490,3.320
-6.330,-2.720,4.730
-4.650,-2.320,5.020
-4.480,-2.890,4.330
-3.530,-2.940,4.070
-3.020,-2.940,3.370
,,,
-3.140,0.980,-3.490
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.210,4.800,-12.530
-13.970,3.070,-15.120
-11.000,7.080,-15.970
-6.620,3.000,-20.600
-5.200,1.810,-25.590
4.500,0.930,-20.020
2.010,-0.680,-16.040
4.630,-0.050,-17.380
4.480,-0.330,-10.530
5.990,-10.580,0.220
14.210,-9.820,1.150
16.770,-11.540,-3.490
13.500,-11.720,-8.730
13.370,-9.700,-8.360
10.820,-9.000,-6.450
8.610,-8.500,-4.510
7.960,-8.430,-4.120
7.420,-5.390,-2.840
2.770,4.220,-0.650
2.810,5.510,-0.860
2.110,4.280,-1.450
2.370,2.780,-3.230
1.090,-2.340,-8.830
1.010,-1.030,-8.860
-1.750,0.660,-10.740
-2.860,2.540,-12.390
-2.320,0.210,-13.310
-6.410,1.380,-14.520
2.800,6.300,-9.330
-9.790,4.080,-12.500
-9.950,2.330,-9.930
-5.180,6.690,-6.240
-14.440,3.700,0.650
,,,
-4.070,3.700,-1.610
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.220,-0.150,-8.940
-14.550,0.730,-10.990
-11.340,2.230,-17.710
-9.070,2.540,-20.470
-6.680,2.540,-21.980
-3.780,-0.370,-20.210
0.450,2.870,-17.960
4.500,0.910,-15.890
9.300,-3.090,-13.640
8.680,-3.270,-10.210
10.400,-5.870,-9.500
16.140,-4.320,-9.510
13.110,-6.600,-5.060
11.850,-7.670,-4.160
12.180,-7.250,-4.590
8.800,2.660,-4.070
2.250,17.780,2.050
0.000,15.450,7.200
7.830,-6.260,2.240
8.620,-3.500,-0.090
7.970,-2.500,-4.650
5.760,-0.870,-6.090
-3.240,0.900,-5.880
-5.890,0.340,-5.290
-5.170,-0.860,-5.760
0.120,-3.780,-8.950
1.600,-2.510,-10.180
2.640,-2.120,-10.520
4.610,-0.190,-14.730
1.620,2.120,-15.710
-3.050,5.530,-14.370
-6.210,7.310,-9.370
-14.470,5.740,-3.130
,,,
-8.680,-0.370,-9.950
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.970,-0.510,-2.410
-15.420,2.890,-7.580
-14.590,5.370,-10.930
-12.330,5.250,-15.670
-8.320,4.710,-19.550
0.270,0.840,-18.490
1.740,-1.830,-17.550
1.660,-2.710,-16.280
2.940,-3.500,-12.070
3.580,-3.120,-10.330
4.650,-3.510,-9.420
8.610,-5.410,-7.680
11.490,-6.640,-6.480
14.350,-7.610,-4.720
13.850,-7.600,-3.770
10.730,-6.120,-5.330
10.170,-5.610,-6.070
10.030,-5.050,-6.970
7.710,-3.710,-8.220
5.190,-0.840,-5.900
3.930,2.090,-3.760
3.050,-0.670,-6.460
1.020,-0.340,-8.250
-2.530,1.050,-9.900
-6.230,2.390,-11.200
-5.540,0.230,-13.400
-4.230,-1.840,-15.880
-3.490,-0.970,-15.690
-8.000,5.930,-13.520
-7.860,7.530,-10.030
-9.150,8.580,-5.640
-12.770,4.750,3.400
-11.890,1.230,4.280
-8.940,-0.860,4.540
,,,
1.570,3.930,3.520
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.970,-0.510,-2.410
-11.240,3.640,-20.370
-8.370,2.350,-24.060
-8.370,2.350,-24.060
-3.600,0.130,-24.820
1.750,-2.480,-16.340
2.720,-3.350,-16.860
2.940,-4.800,-14.110
2.940,-4.800,-14.110
7.950,-3.550,-9.310
11.960,-3.560,-5.960
14.780,-4.530,-4.600
14.490,-5.710,-5.100
14.490,-5.710,-5.100
14.430,-7.510,-6.010
12.130,-9.630,-11.660
9.730,-9.820,-14.380
7.240,-9.590,-15.890
7.240,-9.590,-15.890
-2.210,2.430,-8.230
-10.060,18.540,1.960
-1.860,0.570,-7.510
2.160,-4.990,-10.070
2.160,-4.990,-10.070
-0.020,-6.070,-11.240
-3.850,1.120,-11.490
-6.880,3.910,-10.510
-7.600,2.890,-10.490
-7.600,2.890,-10.490
-6.140,4.360,-4.870
-9.730,3.990,-2.330
-5.330,-0.700,2.240
-3.190,-2.550,2.460
-3.190,-2.550,2.460
-2.920,-3.980,2.790
,,,
5.170,-0.050,3.830
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.970,-0.510,-2.410
-11.240,3.640,-20.370
-12.340,1.280,-16.890
-9.150,0.250,-19.120
-4.610,-0.020,-19.750
0.950,-1.430,-17.180
1.790,-1.420,-15.690
2.780,-1.300,-14.700
5.060,-1.120,-13.430
8.140,0.840,-10.660
7.750,1.650,-9.190
7.580,1.870,-7.240
8.010,-0.200,-4.150
8.730,-3.020,-4.240
10.950,-5.990,-4.460
13.180,-9.070,-5.410
13.040,-8.040,-5.930
11.780,-4.940,-6.600
9.180,-1.100,-6.600
3.000,-0.220,1.930
0.240,2.060,2.570
-1.400,3.330,-0.680
-0.390,1.310,-6.530
0.640,-0.290,-8.060
-0.370,-4.040,-10.000
-6.050,0.930,-7.540
-6.660,1.930,-7.210
-6.590,-0.150,-7.930
-4.500,-0.570,-7.170
-5.550,3.360,-3.720
-7.560,2.440,-1.640
-7.750,0.300,0.870
-5.420,-3.150,4.220
-5.220,-3.170,5.110
-5.530,-2.130,5.900
-5.370,-1.920,4.610
,,,
7.000,1.120,6.200
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.970,-0.510,-2.410
-11.240,3.640,-20.370
-12.340,1.280,-16.890
1.780,-3.990,-14.400
1.380,-3.670,-12.660
2.030,-2.660,-9.350
2.290,-2.200,-8.590
4.250,-4.650,-8.850
10.690,-8.780,-5.760
14.090,-10.170,-5.550
18.420,-10.560,-4.510
17.110,-8.960,-4.140
12.270,-6.650,-7.740
10.180,-4.960,-7.860
6.330,0.630,-6.830
1.960,8.130,-6.760
2.040,5.830,-6.940
0.720,3.300,-6.660
-5.670,2.090,-7.310
-5.950,-0.260,-6.530
-3.510,-3.460,-7.730
-2.690,-4.240,-8.130
-3.510,-2.270,-9.960
-1.920,0.230,-10.330
-5.110,1.830,-9.790
-3.560,7.230,-6.660
-6.710,7.100,-3.730
-9.530,3.590,-2.240
-9.480,1.370,3.460
-9.750,1.070,4.720
-8.720,0.980,5.750
-7.440,0.830,6.480
-6.860,-0.260,6.830
-6.760,-1.870,6.150
-6.700,-3.430,5.010
-7.290,-3.020,1.870
-8.680,-1.540,0.300
,,,
-2.340,-3.080,-7.040
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.970,-0.510,-2.410
-11.240,3.640,-20.370
-12.340,1.280,-16.890
1.780,-3.990,-14.400
9.590,-1.360,-8.130
10.140,-1.420,-7.490
10.760,-2.030,-8.780
9.200,2.540,-7.010
1.930,14.870,0.410
3.370,12.150,-4.320
6.700,-2.130,-6.090
6.190,-5.390,-1.400
-2.110,-4.510,4.060
-1.790,-3.340,2.660
2.720,-4.260,-2.230
2.530,-3.600,-5.670
-2.400,-2.110,-7.590
-3.980,-2.080,-6.910
-3.660,-2.720,-6.570
-2.800,-2.850,-5.370
-0.890,-2.180,-6.660
0.940,-3.400,-10.280
1.100,-0.500,-12.650
-2.060,4.800,-10.790
-4.860,4.170,-9.700
-8.070,5.910,-5.170
-12.970,5.880,2.240
-14.880,4.040,5.280
-12.310,3.260,7.050
-7.990,-2.270,7.140
-7.130,-3.140,6.610
-7.980,-3.470,5.780
-9.090,-3.350,3.620
-10.210,-2.220,2.200
-11.640,-1.800,0.500
-12.390,-1.480,-1.270
-13.740,-0.790,-5.930
-13.800,-1.160,-8.490
,,,
-7.910,0.850,-2.240
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.970,-0.510,-2.410
-11.240,3.640,-20.370
-12.340,1.280,-16.890
1.780,-3.990,-14.400
9.590,-1.360,-8.130
5.900,2.470,-5.210
5.940,2.350,-3.590
5.890,1.630,-2.810
6.770,0.280,-2.350
5.570,1.690,-1.320
5.860,3.520,-1.680
7.720,4.030,-1.860
8.030,4.430,-2.690
7.380,3.030,-4.220
6.460,1.920,-4.420
5.890,-0.430,-4.070
2.260,-2.070,-4.780
0.130,-1.900,-3.810
-1.390,-1.820,-4.140
-1.790,-1.330,-5.200
-1.780,-2.170,-5.560
-1.330,-2.640,-5.990
-0.410,-4.640,-7.450
-1.330,-5.280,-8.400
-1.940,-4.550,-7.790
-1.560,-5.670,-8.480
-5.340,1.420,-4.790
-7.910,2.330,-2.670
-9.450,3.310,-1.260
-6.840,1.230,0.810
-7.380,-0.690,1.600
-6.160,-1.530,2.310
-8.040,-2.550,3.520
-8.240,-1.500,4.170
-8.480,-0.190,4.540
-10.630,0.300,4.030
-11.750,-1.020,1.910
-11.960,-1.930,0.010
-11.130,-3.120,-1.930
,,,
-0.750,-1.560,2.960
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.970,-0.510,-2.410
-11.240,3.640,-20.370
-12.340,1.280,-16.890
1.780,-3.990,-14.400
9.590,-1.360,-8.130
5.900,2.470,-5.210
6.120,0.060,-3.450
5.360,0.740,-3.390
4.610,1.360,-2.770
3.860,2.600,-2.260
3.860,2.600,-2.260
5.130,1.870,-2.130
2.260,-3.050,-4.990
3.000,-2.700,-5.920
2.020,-1.180,-6.560
2.020,-1.180,-6.560
-0.050,0.180,-8.130
2.000,-0.930,-9.070
-3.650,5.020,-8.710
-3.330,4.010,-9.140
-3.330,4.010,-9.140
-4.830,4.920,-7.470
-4.440,2.930,-3.290
-4.490,-0.030,-2.940
-5.220,-2.850,-2.880
-5.220,-2.850,-2.880
-2.480,-5.020,-1.790
-2.960,-4.250,-1.150
-3.980,-2.170,0.020
-6.910,2.900,4.740
-6.910,2.900,4.740
-7.620,2.640,5.900
-8.060,0.800,6.370
-7.730,-2.930,6.060
-7.730,-2.930,6.060
-8.400,-3.320,5.320
-9.710,-4.100,1.330
-9.520,-3.090,-1.870
-9.040,-0.870,-5.820
-6.680,0.140,-10.440
,,,
0.470,2.890,1.160
-1.990,-0.290,0.340
-5.470,-2.440,0.610
-5.240,-2.420,-3.760
11.700,0.520,9.670
5.750,0.240,4.320
8.190,6.070,-19.960
-16.780,5.480,-9.510
-15.530,-0.320,-7.390
-15.970,-0.510,-2.410
-11.240,3.640,-20.370
-12.340,1.280,-16.890
1.780,-3.990,-14.400
